order_id,order_date,ship_date,region,state,city,category,sub_category,product_name,sales,profit,quantity,discount,customer_id,segment
CA-2014-122070,2014-04-22 00:00:00,2014-04-24 00:00:00,East,New York,Troy,Office Supplies,Envelopes,Staple envelope,247.84,121.4416,8,0.0,AH-10030,Corporate
CA-2014-122070,2014-04-22 00:00:00,2014-04-24 00:00:00,East,New York,Troy,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",9.912,3.3453,3,0.2,AH-10030,Corporate
CA-2016-158610,2016-09-19 00:00:00,2016-09-22 00:00:00,East,Rhode Island,Providence,Office Supplies,Storage,Home/Office Personal File Carts,69.52,17.38,2,0.0,CK-12595,Consumer
CA-2014-117464,2014-07-22 00:00:00,2014-07-24 00:00:00,West,California,San Francisco,Office Supplies,Art,Newell 32,11.52,3.2256,4,0.0,NP-18325,Consumer
CA-2014-117464,2014-07-22 00:00:00,2014-07-24 00:00:00,West,California,San Francisco,Furniture,Chairs,Global Comet Stacking Armless Chair,717.72,71.772,3,0.2,NP-18325,Consumer
CA-2014-117464,2014-07-22 00:00:00,2014-07-24 00:00:00,West,California,San Francisco,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,236.5,68.585,10,0.0,NP-18325,Consumer
CA-2014-117464,2014-07-22 00:00:00,2014-07-24 00:00:00,West,California,San Francisco,Furniture,Tables,Safco Drafting Table,170.352,19.1646,3,0.2,NP-18325,Consumer
US-2017-168613,2017-10-08 00:00:00,2017-10-14 00:00:00,East,New York,New York City,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,145.764,3.2392,2,0.1,GM-14440,Consumer
CA-2017-125381,2017-04-25 00:00:00,2017-04-27 00:00:00,West,California,San Francisco,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,107.97,22.6737,3,0.0,SG-20605,Consumer
US-2017-141677,2017-03-26 00:00:00,2017-03-30 00:00:00,Central,Texas,Houston,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,143.96,1.7995,5,0.2,HK-14890,Corporate
US-2017-141677,2017-03-26 00:00:00,2017-03-30 00:00:00,Central,Texas,Houston,Technology,Copiers,Canon PC1080F Personal Copier,2399.96,569.9905,5,0.2,HK-14890,Corporate
US-2017-141677,2017-03-26 00:00:00,2017-03-30 00:00:00,Central,Texas,Houston,Office Supplies,Paper,Xerox 1951,74.352,23.235,3,0.2,HK-14890,Corporate
US-2017-141677,2017-03-26 00:00:00,2017-03-30 00:00:00,Central,Texas,Houston,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,87.168,-226.6368,8,0.8,HK-14890,Corporate
US-2017-141677,2017-03-26 00:00:00,2017-03-30 00:00:00,Central,Texas,Houston,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",32.232,2.4174,3,0.2,HK-14890,Corporate
CA-2017-133067,2017-05-04 00:00:00,2017-05-10 00:00:00,East,Pennsylvania,Philadelphia,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",2.202,-1.5414,2,0.7,MY-18295,Corporate
CA-2017-133067,2017-05-04 00:00:00,2017-05-10 00:00:00,East,Pennsylvania,Philadelphia,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",9.396,-7.5168,3,0.7,MY-18295,Corporate
US-2016-144351,2016-11-14 00:00:00,2016-11-18 00:00:00,East,Maryland,Baltimore,Technology,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic",89.97,25.1916,3,0.0,RC-19960,Consumer
CA-2014-106054,2014-01-06 00:00:00,2014-01-07 00:00:00,South,Georgia,Athens,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",12.78,5.2398,3,0.0,JO-15145,Corporate
CA-2016-138667,2016-12-27 00:00:00,2016-12-30 00:00:00,East,Ohio,Lancaster,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,40.0,0.5,2,0.2,MW-18220,Consumer
CA-2017-150609,2017-04-30 00:00:00,2017-05-04 00:00:00,West,California,Los Angeles,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,23.24,7.553,5,0.2,NZ-18565,Home Office
CA-2017-128853,2017-04-21 00:00:00,2017-04-23 00:00:00,East,Maryland,Baltimore,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",908.82,227.205,9,0.0,JM-15250,Consumer
CA-2017-133102,2017-08-17 00:00:00,2017-08-24 00:00:00,Central,Texas,Houston,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,5.552,-1.041,2,0.2,ED-13885,Home Office
CA-2017-133102,2017-08-17 00:00:00,2017-08-24 00:00:00,Central,Texas,Houston,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,8.016,1.002,3,0.2,ED-13885,Home Office
CA-2017-133102,2017-08-17 00:00:00,2017-08-24 00:00:00,Central,Texas,Houston,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,74.592,-2.1312,4,0.3,ED-13885,Home Office
CA-2017-133102,2017-08-17 00:00:00,2017-08-24 00:00:00,Central,Texas,Houston,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,16.784,-22.2388,2,0.6,ED-13885,Home Office
CA-2017-133102,2017-08-17 00:00:00,2017-08-24 00:00:00,Central,Texas,Houston,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,38.864,-99.1032,4,0.8,ED-13885,Home Office
CA-2016-164399,2016-11-12 00:00:00,2016-11-15 00:00:00,West,California,San Diego,Technology,Phones,Panasonic KX TS3282W Corded phone,203.976,25.497,3,0.2,DW-13480,Home Office
CA-2016-164399,2016-11-12 00:00:00,2016-11-15 00:00:00,West,California,San Diego,Furniture,Tables,Global Adaptabilities Conference Tables,674.352,-8.4294,3,0.2,DW-13480,Home Office
CA-2016-116918,2016-10-01 00:00:00,2016-10-06 00:00:00,South,Florida,Hialeah,Office Supplies,Binders,Avery Non-Stick Binders,5.388,-4.49,4,0.7,JK-15205,Consumer
CA-2016-116918,2016-10-01 00:00:00,2016-10-06 00:00:00,South,Florida,Hialeah,Office Supplies,Art,Staples in misc. colors,30.976,5.0336,8,0.2,JK-15205,Consumer
CA-2016-110492,2016-02-12 00:00:00,2016-02-14 00:00:00,South,Georgia,Atlanta,Office Supplies,Storage,Tennsco Double-Tier Lockers,1350.12,175.5156,6,0.0,JS-15880,Consumer
CA-2016-110492,2016-02-12 00:00:00,2016-02-14 00:00:00,South,Georgia,Atlanta,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92,7.4824,4,0.0,JS-15880,Consumer
CA-2016-147683,2016-11-13 00:00:00,2016-11-17 00:00:00,West,Washington,Seattle,Furniture,Furnishings,DAX Solid Wood Frames,19.54,7.2298,2,0.0,PO-19180,Home Office
CA-2014-116785,2014-04-26 00:00:00,2014-04-30 00:00:00,West,California,Los Angeles,Office Supplies,Art,Newell 347,21.4,6.206,5,0.0,MH-17290,Home Office
CA-2014-116785,2014-04-26 00:00:00,2014-04-30 00:00:00,West,California,Los Angeles,Office Supplies,Labels,Avery 495,12.6,5.796,2,0.0,MH-17290,Home Office
US-2015-156797,2015-08-11 00:00:00,2015-08-15 00:00:00,East,New York,New York City,Office Supplies,Art,Newell 330,11.96,3.1096,2,0.0,PO-19180,Home Office
US-2015-156797,2015-08-11 00:00:00,2015-08-15 00:00:00,East,New York,New York City,Technology,Phones,AT&T 841000 Phone,138.0,34.5,2,0.0,PO-19180,Home Office
CA-2016-104276,2016-11-27 00:00:00,2016-12-03 00:00:00,South,Florida,Fort Lauderdale,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,116.76,14.595,1,0.2,HF-14995,Consumer
CA-2016-104276,2016-11-27 00:00:00,2016-12-03 00:00:00,South,Florida,Fort Lauderdale,Furniture,Tables,KI Adjustable-Height Table,331.023,-114.3534,7,0.45,HF-14995,Consumer
CA-2016-120369,2016-10-28 00:00:00,2016-10-28 00:00:00,East,New York,Rochester,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",756.8,75.68,5,0.0,VB-21745,Corporate
CA-2014-118276,2014-12-29 00:00:00,2015-01-02 00:00:00,Central,Illinois,Saint Charles,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",8.736,-4.8048,3,0.6,MG-17890,Home Office
CA-2015-136658,2015-09-10 00:00:00,2015-09-17 00:00:00,East,New York,New York City,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,6.08,2.0672,2,0.0,BO-11425,Consumer
CA-2017-137414,2017-10-02 00:00:00,2017-10-06 00:00:00,West,California,San Francisco,Furniture,Furnishings,Dax Clear Box Frame,17.46,5.9364,2,0.0,CM-12115,Consumer
CA-2017-137414,2017-10-02 00:00:00,2017-10-06 00:00:00,West,California,San Francisco,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,369.16,32.3015,11,0.2,CM-12115,Consumer
CA-2016-143476,2016-09-11 00:00:00,2016-09-13 00:00:00,West,Arizona,Phoenix,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",2.912,0.91,2,0.2,LC-16930,Corporate
CA-2016-143476,2016-09-11 00:00:00,2016-09-13 00:00:00,West,Arizona,Phoenix,Office Supplies,Paper,Xerox 1976,20.736,7.2576,4,0.2,LC-16930,Corporate
CA-2016-143476,2016-09-11 00:00:00,2016-09-13 00:00:00,West,Arizona,Phoenix,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),9.568,2.99,2,0.2,LC-16930,Corporate
US-2016-119046,2016-06-02 00:00:00,2016-06-06 00:00:00,West,Washington,Seattle,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,30.18,13.8828,3,0.0,EH-13765,Corporate
US-2016-119046,2016-06-02 00:00:00,2016-06-06 00:00:00,West,Washington,Seattle,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",51.648,18.7224,12,0.2,EH-13765,Corporate
US-2016-119046,2016-06-02 00:00:00,2016-06-06 00:00:00,West,Washington,Seattle,Office Supplies,Binders,Acco Translucent Poly Ring Binders,11.232,3.9312,3,0.2,EH-13765,Corporate
CA-2017-154949,2017-10-15 00:00:00,2017-10-19 00:00:00,West,California,Camarillo,Office Supplies,Labels,Avery 478,14.73,7.2177,3,0.0,MC-17275,Consumer
CA-2015-103072,2015-09-27 00:00:00,2015-09-30 00:00:00,Central,Michigan,Detroit,Office Supplies,Art,Newell 321,16.4,4.756,5,0.0,HW-14935,Corporate
CA-2015-103072,2015-09-27 00:00:00,2015-09-30 00:00:00,Central,Michigan,Detroit,Office Supplies,Paper,Xerox 1996,25.92,12.4416,4,0.0,HW-14935,Corporate
CA-2015-150770,2015-05-03 00:00:00,2015-05-06 00:00:00,West,California,San Francisco,Office Supplies,Art,Newell 317,8.82,2.5578,3,0.0,LC-16870,Consumer
CA-2015-150770,2015-05-03 00:00:00,2015-05-06 00:00:00,West,California,San Francisco,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,62.496,21.8736,2,0.2,LC-16870,Consumer
CA-2015-150770,2015-05-03 00:00:00,2015-05-06 00:00:00,West,California,San Francisco,Technology,Accessories,LogitechÂ Gaming G510s - Keyboard,339.96,122.3856,4,0.0,LC-16870,Consumer
CA-2015-150770,2015-05-03 00:00:00,2015-05-06 00:00:00,West,California,San Francisco,Office Supplies,Binders,GBC Linen Binding Covers,49.568,17.3488,2,0.2,LC-16870,Consumer
CA-2017-154760,2017-01-09 00:00:00,2017-01-13 00:00:00,East,Pennsylvania,Philadelphia,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,274.491,-228.7425,3,0.7,BP-11290,Consumer
US-2017-104437,2017-01-27 00:00:00,2017-01-31 00:00:00,East,New York,New York City,Technology,Phones,Jensen SMPS-640 -Â speaker phone,137.94,35.8644,3,0.0,TG-21310,Consumer
CA-2017-113075,2017-09-02 00:00:00,2017-09-06 00:00:00,Central,Illinois,Chicago,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,40.68,-7.119,3,0.2,MC-18100,Consumer
CA-2016-109953,2016-07-14 00:00:00,2016-07-18 00:00:00,West,California,San Francisco,Technology,Phones,Panasonic Kx-TS550,110.376,12.4173,3,0.2,RB-19360,Consumer
CA-2016-109953,2016-07-14 00:00:00,2016-07-18 00:00:00,West,California,San Francisco,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,151.62,50.0346,7,0.0,RB-19360,Consumer
CA-2016-109953,2016-07-14 00:00:00,2016-07-18 00:00:00,West,California,San Francisco,Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories,30.8,10.164,4,0.0,RB-19360,Consumer
CA-2017-127397,2017-02-24 00:00:00,2017-02-28 00:00:00,East,Pennsylvania,Philadelphia,Office Supplies,Paper,Xerox 1988,123.92,38.725,5,0.2,ES-14080,Corporate
CA-2017-127397,2017-02-24 00:00:00,2017-02-28 00:00:00,East,Pennsylvania,Philadelphia,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,1319.8,214.4675,5,0.2,ES-14080,Corporate
CA-2014-157546,2014-07-20 00:00:00,2014-07-22 00:00:00,West,California,San Francisco,Office Supplies,Binders,Clear Mylar Reinforcing Strips,89.712,30.2778,6,0.2,RD-19720,Consumer
CA-2014-157546,2014-07-20 00:00:00,2014-07-22 00:00:00,West,California,San Francisco,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",22.83,10.7301,3,0.0,RD-19720,Consumer
CA-2017-153843,2017-03-13 00:00:00,2017-03-15 00:00:00,East,Connecticut,Fairfield,Office Supplies,Binders,GBC VeloBind Cover Sets,30.88,15.44,2,0.0,SC-20380,Consumer
CA-2017-153843,2017-03-13 00:00:00,2017-03-15 00:00:00,East,Connecticut,Fairfield,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,465.16,120.9416,2,0.0,SC-20380,Consumer
CA-2017-153843,2017-03-13 00:00:00,2017-03-15 00:00:00,East,Connecticut,Fairfield,Office Supplies,Paper,Strathmore Photo Mount Cards,27.12,12.4752,4,0.0,SC-20380,Consumer
CA-2016-137337,2016-03-08 00:00:00,2016-03-12 00:00:00,East,New York,New York City,Furniture,Furnishings,Coloredge Poster Frame,113.6,44.304,8,0.0,GB-14575,Consumer
CA-2016-137337,2016-03-08 00:00:00,2016-03-12 00:00:00,East,New York,New York City,Office Supplies,Paper,Xerox 1993,12.96,6.3504,2,0.0,GB-14575,Consumer
CA-2016-137337,2016-03-08 00:00:00,2016-03-12 00:00:00,East,New York,New York City,Office Supplies,Binders,Satellite Sectional Post Binders,69.456,22.5732,2,0.2,GB-14575,Consumer
CA-2014-138737,2014-12-07 00:00:00,2014-12-10 00:00:00,West,California,Los Angeles,Office Supplies,Art,Newell 32,8.64,2.4192,3,0.0,FP-14320,Consumer
CA-2016-164924,2016-07-10 00:00:00,2016-07-10 00:00:00,East,Pennsylvania,Philadelphia,Technology,Machines,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",341.991,-319.1916,3,0.7,EA-14035,Corporate
CA-2016-101651,2016-12-24 00:00:00,2016-12-30 00:00:00,West,California,San Jose,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",43.96,18.4632,7,0.0,SC-20305,Consumer
CA-2016-101651,2016-12-24 00:00:00,2016-12-30 00:00:00,West,California,San Jose,Office Supplies,Envelopes,Staple envelope,39.76,18.6872,7,0.0,SC-20305,Consumer
CA-2017-136651,2017-04-23 00:00:00,2017-04-25 00:00:00,West,California,Pasadena,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",66.36,26.544,7,0.0,JF-15355,Consumer
CA-2017-136651,2017-04-23 00:00:00,2017-04-25 00:00:00,West,California,Pasadena,Office Supplies,Binders,GBC Durable Plastic Covers,92.88,30.186,6,0.2,JF-15355,Consumer
CA-2017-136651,2017-04-23 00:00:00,2017-04-25 00:00:00,West,California,Pasadena,Furniture,Furnishings,Eldon 500 Class Desk Accessories,24.14,7.9662,2,0.0,JF-15355,Consumer
CA-2017-118892,2017-08-17 00:00:00,2017-08-22 00:00:00,East,Pennsylvania,Philadelphia,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,4416.174,-630.882,9,0.3,TP-21415,Consumer
US-2017-151127,2017-05-22 00:00:00,2017-05-25 00:00:00,West,California,Los Angeles,Office Supplies,Art,SANFORD Major Accent Highlighters,49.56,18.8328,7,0.0,RL-19615,Consumer
CA-2017-145807,2017-02-09 00:00:00,2017-02-13 00:00:00,West,California,Los Angeles,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,354.9,17.745,5,0.0,SB-20170,Consumer
US-2014-127978,2014-03-03 00:00:00,2014-03-08 00:00:00,East,Ohio,Columbus,Office Supplies,Labels,Avery 495,15.12,4.914,3,0.2,JS-15595,Corporate
US-2014-127978,2014-03-03 00:00:00,2014-03-08 00:00:00,East,Ohio,Columbus,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,302.45,-199.617,5,0.5,JS-15595,Corporate
US-2014-127978,2014-03-03 00:00:00,2014-03-08 00:00:00,East,Ohio,Columbus,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,44.672,-10.0512,8,0.2,JS-15595,Corporate
CA-2015-158491,2015-06-04 00:00:00,2015-06-09 00:00:00,West,California,Los Angeles,Technology,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac,119.98,35.994,2,0.0,BP-11155,Consumer
CA-2015-158491,2015-06-04 00:00:00,2015-06-09 00:00:00,West,California,Los Angeles,Technology,Accessories,LogitechÂ Z-906 Speaker sys - home theater - 5.1-CH,989.97,395.988,3,0.0,BP-11155,Consumer
CA-2016-116764,2016-08-27 00:00:00,2016-09-02 00:00:00,South,Florida,Hollywood,Office Supplies,Labels,Avery 484,9.216,3.3408,4,0.2,EM-13825,Corporate
CA-2016-152457,2016-09-12 00:00:00,2016-09-18 00:00:00,Central,Michigan,Roseville,Office Supplies,Paper,Xerox 1991,68.52,31.5192,3,0.0,SC-20695,Corporate
CA-2016-152730,2016-05-30 00:00:00,2016-06-04 00:00:00,Central,Wisconsin,Superior,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",364.74,109.422,3,0.0,EM-14140,Home Office
CA-2016-152730,2016-05-30 00:00:00,2016-06-04 00:00:00,Central,Wisconsin,Superior,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",47.4,21.33,5,0.0,EM-14140,Home Office
CA-2016-152730,2016-05-30 00:00:00,2016-06-04 00:00:00,Central,Wisconsin,Superior,Office Supplies,Storage,Eldon Simplefile Box Office,49.76,13.9328,4,0.0,EM-14140,Home Office
CA-2016-152730,2016-05-30 00:00:00,2016-06-04 00:00:00,Central,Wisconsin,Superior,Office Supplies,Art,Newell 333,5.56,1.4456,2,0.0,EM-14140,Home Office
CA-2016-152730,2016-05-30 00:00:00,2016-06-04 00:00:00,Central,Wisconsin,Superior,Office Supplies,Paper,Xerox 1915,629.1,301.968,6,0.0,EM-14140,Home Office
CA-2016-152730,2016-05-30 00:00:00,2016-06-04 00:00:00,Central,Wisconsin,Superior,Office Supplies,Art,Newell 343,14.7,3.969,5,0.0,EM-14140,Home Office
CA-2016-152730,2016-05-30 00:00:00,2016-06-04 00:00:00,Central,Wisconsin,Superior,Office Supplies,Paper,Xerox 217,45.36,21.7728,7,0.0,EM-14140,Home Office
CA-2016-152730,2016-05-30 00:00:00,2016-06-04 00:00:00,Central,Wisconsin,Superior,Technology,Phones,VTech DS6151,125.99,35.2772,1,0.0,EM-14140,Home Office
CA-2017-137001,2017-06-10 00:00:00,2017-06-13 00:00:00,West,California,Thousand Oaks,Office Supplies,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",14.7,4.116,7,0.0,GZ-14545,Corporate
CA-2017-156363,2017-10-22 00:00:00,2017-10-28 00:00:00,East,Pennsylvania,Philadelphia,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",32.7,-6.54,5,0.4,ML-17395,Corporate
CA-2017-156363,2017-10-22 00:00:00,2017-10-28 00:00:00,East,Pennsylvania,Philadelphia,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,31.68,11.088,4,0.2,ML-17395,Corporate
CA-2017-122056,2017-06-13 00:00:00,2017-06-17 00:00:00,South,Virginia,Springfield,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,181.86,50.9208,7,0.0,PG-18895,Consumer
US-2014-143721,2014-11-23 00:00:00,2014-11-26 00:00:00,Central,Texas,Houston,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,155.372,-35.5136,2,0.3,DK-12835,Corporate
CA-2017-122987,2017-08-16 00:00:00,2017-08-16 00:00:00,South,Tennessee,Columbia,Office Supplies,Binders,Recycled Easel Ring Binders,13.428,-11.19,3,0.7,SJ-20215,Consumer
CA-2017-122987,2017-08-16 00:00:00,2017-08-16 00:00:00,South,Tennessee,Columbia,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,67.136,-0.8392,4,0.2,SJ-20215,Consumer
CA-2016-133368,2016-01-14 00:00:00,2016-01-20 00:00:00,South,North Carolina,Concord,Office Supplies,Paper,Xerox 1882,89.568,32.4684,2,0.2,AG-10675,Consumer
CA-2016-133368,2016-01-14 00:00:00,2016-01-20 00:00:00,South,North Carolina,Concord,Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,315.776,31.5776,8,0.2,AG-10675,Consumer
CA-2016-123337,2016-09-16 00:00:00,2016-09-22 00:00:00,West,California,San Jose,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",273.666,-12.8784,2,0.15,KD-16495,Corporate
CA-2016-123337,2016-09-16 00:00:00,2016-09-22 00:00:00,West,California,San Jose,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",17.48,4.5448,4,0.0,KD-16495,Corporate
US-2016-150357,2016-10-10 00:00:00,2016-10-14 00:00:00,South,North Carolina,Greensboro,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,20.608,-4.3792,2,0.2,EB-13975,Corporate
US-2016-150357,2016-10-10 00:00:00,2016-10-14 00:00:00,South,North Carolina,Greensboro,Office Supplies,Binders,Presstex Flexible Ring Binders,4.095,-2.73,3,0.7,EB-13975,Corporate
CA-2015-144519,2015-11-13 00:00:00,2015-11-17 00:00:00,West,Montana,Helena,Technology,Phones,Panasonic KX TS3282W Corded phone,339.96,42.495,5,0.2,AW-10930,Home Office
CA-2015-144519,2015-11-13 00:00:00,2015-11-17 00:00:00,West,Montana,Helena,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",63.98,21.7532,7,0.0,AW-10930,Home Office
CA-2014-120670,2014-11-02 00:00:00,2014-11-06 00:00:00,South,Florida,Fort Lauderdale,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,799.92,239.976,10,0.2,JK-16120,Home Office
CA-2016-157217,2016-07-19 00:00:00,2016-07-21 00:00:00,West,California,San Francisco,Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,35.984,4.498,2,0.2,TC-21535,Home Office
CA-2016-157217,2016-07-19 00:00:00,2016-07-21 00:00:00,West,California,San Francisco,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,389.97,132.5898,3,0.0,TC-21535,Home Office
CA-2016-108224,2016-05-14 00:00:00,2016-05-14 00:00:00,West,Arizona,Yuma,Technology,Accessories,ImationÂ 16GB Mini TravelDrive USB 2.0Â Flash Drive,185.528,48.7011,7,0.2,TH-21235,Corporate
CA-2015-162782,2015-02-21 00:00:00,2015-02-27 00:00:00,East,Maryland,Columbia,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,2541.98,1270.99,2,0.0,PW-19240,Consumer
CA-2017-159282,2017-10-16 00:00:00,2017-10-21 00:00:00,West,Arizona,Yuma,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,599.985,-479.988,5,0.7,GH-14410,Home Office
CA-2017-155936,2017-06-22 00:00:00,2017-06-29 00:00:00,Central,Illinois,Chicago,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,3.036,-5.0094,3,0.8,JK-15730,Consumer
CA-2017-169439,2017-09-09 00:00:00,2017-09-13 00:00:00,East,Ohio,Cleveland,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",25.92,3.888,5,0.2,LC-17140,Consumer
CA-2017-169439,2017-09-09 00:00:00,2017-09-13 00:00:00,East,Ohio,Cleveland,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66.112,-9.0904,2,0.2,LC-17140,Consumer
CA-2017-151183,2017-10-14 00:00:00,2017-10-19 00:00:00,West,California,San Francisco,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",46.36,15.2988,4,0.0,BK-11260,Consumer
CA-2016-149965,2016-06-20 00:00:00,2016-06-25 00:00:00,Central,Oklahoma,Oklahoma City,Technology,Accessories,ImationÂ 30456 USBÂ Flash DriveÂ 8GB,6.9,0.552,1,0.0,BS-11365,Corporate
CA-2016-149965,2016-06-20 00:00:00,2016-06-25 00:00:00,Central,Oklahoma,Oklahoma City,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",57.69,23.6529,3,0.0,BS-11365,Corporate
CA-2014-158281,2014-09-02 00:00:00,2014-09-07 00:00:00,Central,Texas,Houston,Technology,Machines,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,559.71,-121.2705,3,0.4,AG-10525,Corporate
CA-2016-153661,2016-01-30 00:00:00,2016-01-31 00:00:00,West,California,San Francisco,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",305.01,76.2525,9,0.0,SC-20725,Consumer
CA-2016-153661,2016-01-30 00:00:00,2016-01-31 00:00:00,West,California,San Francisco,Office Supplies,Binders,GBC Wire Binding Strips,50.784,17.7744,2,0.2,SC-20725,Consumer
CA-2016-153661,2016-01-30 00:00:00,2016-01-31 00:00:00,West,California,San Francisco,Office Supplies,Labels,Avery 512,26.01,12.2247,9,0.0,SC-20725,Consumer
CA-2017-109183,2017-12-04 00:00:00,2017-12-09 00:00:00,South,Tennessee,Nashville,Technology,Machines,Okidata C610n Printer,649.0,-272.58,2,0.5,LR-16915,Consumer
CA-2016-113656,2016-01-23 00:00:00,2016-01-29 00:00:00,West,California,Los Angeles,Furniture,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",59.99,21.5964,7,0.0,CB-12415,Consumer
CA-2015-148964,2015-05-26 00:00:00,2015-05-31 00:00:00,West,Washington,Bellevue,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",20.24,7.8936,1,0.0,RD-19900,Consumer
CA-2014-111899,2014-05-04 00:00:00,2014-05-05 00:00:00,Central,Texas,Houston,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,37.84,2.838,2,0.2,NC-18340,Consumer
CA-2014-111899,2014-05-04 00:00:00,2014-05-05 00:00:00,Central,Texas,Houston,Office Supplies,Fasteners,OIC Thumb-Tacks,5.472,1.8468,6,0.2,NC-18340,Consumer
